_id,skillname_x,coursename,certificate_link,score,approval,userId,name,email,role,department,designation,createdAt,__v,skillname_y
670627fee88879333ce70177,MongoDB,MongoDB Basics,https://clarke-burnett.com/,65,True,670627fde88879333ce6f8ad,Preston Bell,dawnmartin@example.net,employee,IT,Junior IT Engineer,2024-06-09,1,MongoDB
670627fee88879333ce70178,React,React for Beginners,http://salinas.com/,71,False,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,React
670627fee88879333ce70179,React,Advanced React,https://johnson-murphy.org/,59,False,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,React
670627fee88879333ce7017a,React,React with Redux,https://www.wong.com/,90,True,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,React
670627fee88879333ce7017b,Node.js,Intro to Node.js,http://yu.com/,67,False,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,Node.js
670627fee88879333ce7017c,Node.js,Advanced Node.js,https://www.phelps-wallace.info/,54,True,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,Node.js
670627fee88879333ce7017d,Node.js,Node.js with Express,https://smith-sherman.org/,59,False,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,Node.js
670627fee88879333ce7017e,MongoDB,MongoDB Basics,http://www.kent-adams.info/,86,True,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,MongoDB
670627fee88879333ce7017f,MongoDB,MongoDB for Developers,https://erickson.com/,51,False,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,MongoDB
670627fee88879333ce70180,MongoDB,Data Modeling with MongoDB,https://berry-todd.com/,99,True,670627fde88879333ce6f8ae,Erika Martinez,seancarpenter@example.com,employee,IT,Senior IT Engineer,2024-09-02,0,MongoDB
670627fee88879333ce70181,Python,Intro to Python,https://www.holder.com/,55,True,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Python
670627fee88879333ce70182,Python,Advanced Python,http://dean-jackson.com/,71,True,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Python
670627fee88879333ce70183,Python,Data Science with Python,https://www.cox.info/,98,True,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Python
670627fee88879333ce70184,Data Engineering,Data Engineering Bootcamp,https://www.taylor.org/,86,True,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Data Engineering
670627fee88879333ce70185,Data Engineering,Building Data Pipelines,http://munoz.com/,82,False,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Data Engineering
670627fee88879333ce70186,Data Engineering,ETL with Python,http://www.smith.com/,67,True,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Data Engineering
670627fee88879333ce70187,Machine Learning,Introduction to Machine Learning,http://arias.org/,75,False,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Machine Learning
670627fee88879333ce70188,Machine Learning,Deep Learning with TensorFlow,https://www.smith.com/,78,False,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Machine Learning
670627fee88879333ce70189,Machine Learning,Machine Learning in Python,http://www.mason.com/,87,False,670627fde88879333ce6f8af,Jeremy Butler,qreed@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1,Machine Learning
670627fee88879333ce7018a,Python,Intro to Python,https://www.campbell.org/,93,True,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Python
670627fee88879333ce7018b,Python,Advanced Python,http://jarvis-anderson.biz/,77,False,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Python
670627fee88879333ce7018c,Python,Data Science with Python,https://zimmerman-willis.com/,96,False,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Python
670627fee88879333ce7018d,Data Engineering,Data Engineering Bootcamp,http://www.spears-bailey.info/,52,True,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Data Engineering
670627fee88879333ce7018e,Data Engineering,Building Data Pipelines,http://robertson.com/,51,True,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Data Engineering
670627fee88879333ce7018f,Data Engineering,ETL with Python,https://www.vasquez.info/,92,False,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Data Engineering
670627fee88879333ce70190,Machine Learning,Introduction to Machine Learning,https://lucas.com/,50,False,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Machine Learning
670627fee88879333ce70191,Machine Learning,Deep Learning with TensorFlow,https://www.mitchell-jensen.net/,61,True,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Machine Learning
670627fee88879333ce70192,Machine Learning,Machine Learning in Python,http://bowman-warren.com/,88,False,670627fde88879333ce6f8b0,Janet York,reynoldsnicole@example.net,admin,Engineering,Senior Engineering Engineer,2024-10-08,1,Machine Learning
670627fee88879333ce70193,Python,Intro to Python,http://www.baker.com/,91,True,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Python
670627fee88879333ce70194,Python,Advanced Python,https://www.gibson.com/,51,False,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Python
670627fee88879333ce70195,Python,Data Science with Python,https://martin.net/,74,False,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Python
670627fee88879333ce70196,Data Engineering,Data Engineering Bootcamp,http://www.jones.com/,78,False,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Data Engineering
670627fee88879333ce70197,Data Engineering,Building Data Pipelines,https://www.potts-lopez.com/,100,True,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Data Engineering
670627fee88879333ce70198,Data Engineering,ETL with Python,https://www.patton.com/,52,False,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Data Engineering
670627fee88879333ce70199,Machine Learning,Introduction to Machine Learning,https://cobb.com/,87,False,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Machine Learning
670627fee88879333ce7019a,Machine Learning,Deep Learning with TensorFlow,http://www.olson.com/,72,True,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Machine Learning
670627fee88879333ce7019b,Machine Learning,Machine Learning in Python,http://www.johns.com/,51,True,670627fde88879333ce6f8b1,Steven Washington,gnelson@example.net,admin,Engineering,Senior Engineering Engineer,2024-02-21,1,Machine Learning
670627fee88879333ce7019c,React,React for Beginners,https://fuller.com/,55,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,React
670627fee88879333ce7019d,React,Advanced React,https://perez-young.com/,82,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,React
670627fee88879333ce7019e,React,React with Redux,http://key.com/,52,False,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,React
670627fee88879333ce7019f,Node.js,Intro to Node.js,https://www.clayton.com/,94,False,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,Node.js
670627fee88879333ce701a0,Node.js,Advanced Node.js,https://www.clark.info/,93,False,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,Node.js
670627fee88879333ce701a1,Node.js,Node.js with Express,http://www.snyder.com/,73,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,Node.js
670627fee88879333ce701a2,MongoDB,MongoDB Basics,http://weaver-sullivan.com/,95,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,MongoDB
670627fee88879333ce701a3,MongoDB,MongoDB for Developers,https://www.edwards.com/,69,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,MongoDB
670627fee88879333ce701a4,MongoDB,Data Modeling with MongoDB,http://mcknight-nelson.com/,96,True,670627fde88879333ce6f8b2,Anne Green,aaronhogan@example.net,employee,IT,Senior IT Engineer,2024-04-30,1,MongoDB
670627fee88879333ce701a5,Python,Intro to Python,https://butler-bartlett.com/,97,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Python
670627fee88879333ce701a6,Python,Advanced Python,http://www.miller.biz/,96,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Python
670627fee88879333ce701a7,Python,Data Science with Python,https://roberts-martinez.com/,66,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Python
670627fee88879333ce701a8,Data Engineering,Data Engineering Bootcamp,https://smith.com/,88,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Data Engineering
670627fee88879333ce701a9,Data Engineering,Building Data Pipelines,https://sanchez.org/,81,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Data Engineering
670627fee88879333ce701aa,Data Engineering,ETL with Python,https://ware-russell.com/,67,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Data Engineering
670627fee88879333ce701ab,Machine Learning,Introduction to Machine Learning,http://salazar-murray.com/,97,False,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Machine Learning
670627fee88879333ce701ac,Machine Learning,Deep Learning with TensorFlow,https://smith.com/,80,False,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Machine Learning
670627fee88879333ce701ad,Machine Learning,Machine Learning in Python,https://johnson.com/,70,True,670627fde88879333ce6f8b3,Marcus Evans,galvandaniel@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,0,Machine Learning
670627fee88879333ce701ae,React,React for Beginners,https://jones.com/,59,True,670627fde88879333ce6f8b4,Vincent Beck,laurie47@example.org,employee,IT,Junior IT Engineer,2024-09-19,0,React
670627fee88879333ce701af,Node.js,Intro to Node.js,https://callahan.com/,58,False,670627fde88879333ce6f8b4,Vincent Beck,laurie47@example.org,employee,IT,Junior IT Engineer,2024-09-19,0,Node.js
670627fee88879333ce701b0,MongoDB,MongoDB Basics,http://medina.info/,63,True,670627fde88879333ce6f8b4,Vincent Beck,laurie47@example.org,employee,IT,Junior IT Engineer,2024-09-19,0,MongoDB
670627fee88879333ce701b1,React,React for Beginners,http://www.anderson-allen.com/,76,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,React
670627fee88879333ce701b2,React,Advanced React,https://hernandez-campbell.com/,92,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,React
670627fee88879333ce701b3,React,React with Redux,https://strickland-mcdaniel.biz/,57,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,React
670627fee88879333ce701b4,Node.js,Intro to Node.js,http://greene-gray.com/,61,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,Node.js
670627fee88879333ce701b5,Node.js,Advanced Node.js,http://www.miller.biz/,89,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,Node.js
670627fee88879333ce701b6,Node.js,Node.js with Express,https://www.cabrera-bond.com/,78,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,Node.js
670627fee88879333ce701b7,MongoDB,MongoDB Basics,http://www.allen.net/,75,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,MongoDB
670627fee88879333ce701b8,MongoDB,MongoDB for Developers,https://aguilar.com/,95,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,MongoDB
670627fee88879333ce701b9,MongoDB,Data Modeling with MongoDB,http://www.rivas-norman.org/,63,False,670627fde88879333ce6f8b5,Todd Clark,wmartinez@example.net,admin,IT,Senior IT Engineer,2024-04-13,1,MongoDB
670627fee88879333ce701ba,React,React for Beginners,http://www.fernandez.info/,62,True,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,React
670627fee88879333ce701bb,React,Advanced React,http://morales-jones.com/,80,False,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,React
670627fee88879333ce701bc,React,React with Redux,https://www.barnett-clarke.org/,81,False,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,React
670627fee88879333ce701bd,Node.js,Intro to Node.js,https://hill.com/,100,False,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,Node.js
670627fee88879333ce701be,Node.js,Advanced Node.js,http://montoya.net/,60,False,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,Node.js
670627fee88879333ce701bf,Node.js,Node.js with Express,https://cannon.com/,90,True,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,Node.js
670627fee88879333ce701c0,MongoDB,MongoDB Basics,https://russo.info/,77,True,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,MongoDB
670627fee88879333ce701c1,MongoDB,MongoDB for Developers,http://www.williams.biz/,73,False,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,MongoDB
670627fee88879333ce701c2,MongoDB,Data Modeling with MongoDB,https://sampson-short.org/,80,True,670627fde88879333ce6f8b6,Anthony Prince,simsscott@example.com,employee,IT,Senior IT Engineer,2024-06-05,0,MongoDB
670627fee88879333ce701c3,React,React for Beginners,http://flores.com/,80,False,670627fde88879333ce6f8b7,Steven Rush,sotodana@example.com,admin,IT,Junior IT Engineer,2024-09-07,0,React
670627fee88879333ce701c4,Node.js,Intro to Node.js,https://hendrix.biz/,92,True,670627fde88879333ce6f8b7,Steven Rush,sotodana@example.com,admin,IT,Junior IT Engineer,2024-09-07,0,Node.js
670627fee88879333ce701c5,MongoDB,MongoDB Basics,http://wood-davis.com/,50,True,670627fde88879333ce6f8b7,Steven Rush,sotodana@example.com,admin,IT,Junior IT Engineer,2024-09-07,0,MongoDB
670627fee88879333ce701c6,Python,Intro to Python,http://kim.com/,88,False,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Python
670627fee88879333ce701c7,Python,Advanced Python,https://wong-miller.biz/,84,False,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Python
670627fee88879333ce701c8,Python,Data Science with Python,http://warren.com/,79,True,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Python
670627fee88879333ce701c9,Data Engineering,Data Engineering Bootcamp,https://gibson.com/,60,False,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Data Engineering
670627fee88879333ce701ca,Data Engineering,Building Data Pipelines,https://www.pearson.com/,99,True,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Data Engineering
670627fee88879333ce701cb,Data Engineering,ETL with Python,http://allen-williams.com/,52,True,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Data Engineering
670627fee88879333ce701cc,Machine Learning,Introduction to Machine Learning,http://www.wilson.com/,85,True,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Machine Learning
670627fee88879333ce701cd,Machine Learning,Deep Learning with TensorFlow,http://www.ware.com/,58,False,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Machine Learning
670627fee88879333ce701ce,Machine Learning,Machine Learning in Python,http://www.nixon.com/,68,True,670627fde88879333ce6f8b8,Teresa Williams,robingrant@example.com,admin,Engineering,Senior Engineering Engineer,2024-01-16,1,Machine Learning
670627fee88879333ce701cf,Python,Intro to Python,https://www.conner-rivera.com/,77,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Python
670627fee88879333ce701d0,Python,Advanced Python,http://dodson.net/,95,True,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Python
670627fee88879333ce701d1,Python,Data Science with Python,http://www.boyer.com/,84,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Python
670627fee88879333ce701d2,Data Engineering,Data Engineering Bootcamp,http://munoz.com/,65,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Data Engineering
670627fee88879333ce701d3,Data Engineering,Building Data Pipelines,https://www.johnson.com/,98,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Data Engineering
670627fee88879333ce701d4,Data Engineering,ETL with Python,http://snyder.info/,64,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Data Engineering
670627fee88879333ce701d5,Machine Learning,Introduction to Machine Learning,http://www.larson.com/,65,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Machine Learning
670627fee88879333ce701d6,Machine Learning,Deep Learning with TensorFlow,https://brown.com/,96,False,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Machine Learning
670627fee88879333ce701d7,Machine Learning,Machine Learning in Python,http://williams.com/,60,True,670627fde88879333ce6f8b9,Donald Rivas,kevincampos@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-21,0,Machine Learning
670627fee88879333ce701d8,React,React for Beginners,http://www.haley.net/,95,True,670627fde88879333ce6f8ba,Ellen Rogers,reedjason@example.com,employee,IT,Junior IT Engineer,2024-06-30,0,React
670627fee88879333ce701d9,Node.js,Intro to Node.js,https://molina.biz/,89,True,670627fde88879333ce6f8ba,Ellen Rogers,reedjason@example.com,employee,IT,Junior IT Engineer,2024-06-30,0,Node.js
670627fee88879333ce701da,MongoDB,MongoDB Basics,http://www.fischer.com/,57,False,670627fde88879333ce6f8ba,Ellen Rogers,reedjason@example.com,employee,IT,Junior IT Engineer,2024-06-30,0,MongoDB
670627fee88879333ce701db,React,React for Beginners,http://moreno-king.org/,98,False,670627fde88879333ce6f8bb,Kenneth Butler,johnsonsarah@example.net,employee,IT,Junior IT Engineer,2024-03-28,1,React
670627fee88879333ce701dc,Node.js,Intro to Node.js,https://anderson-williams.biz/,93,False,670627fde88879333ce6f8bb,Kenneth Butler,johnsonsarah@example.net,employee,IT,Junior IT Engineer,2024-03-28,1,Node.js
670627fee88879333ce701dd,MongoDB,MongoDB Basics,https://www.maynard.info/,92,False,670627fde88879333ce6f8bb,Kenneth Butler,johnsonsarah@example.net,employee,IT,Junior IT Engineer,2024-03-28,1,MongoDB
670627fee88879333ce701de,Python,Intro to Python,http://maxwell-graham.com/,69,True,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Python
670627fee88879333ce701df,Python,Advanced Python,http://www.blake-french.com/,54,True,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Python
670627fee88879333ce701e0,Python,Data Science with Python,https://sanchez.com/,74,True,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Python
670627fee88879333ce701e1,Data Engineering,Data Engineering Bootcamp,https://garcia.org/,70,True,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Data Engineering
670627fee88879333ce701e2,Data Engineering,Building Data Pipelines,http://jackson.com/,64,True,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Data Engineering
670627fee88879333ce701e3,Data Engineering,ETL with Python,https://www.morales-jackson.org/,89,False,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Data Engineering
670627fee88879333ce701e4,Machine Learning,Introduction to Machine Learning,http://www.carroll.net/,56,False,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Machine Learning
670627fee88879333ce701e5,Machine Learning,Deep Learning with TensorFlow,https://www.snow-mcgrath.com/,86,False,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Machine Learning
670627fee88879333ce701e6,Machine Learning,Machine Learning in Python,http://www.patterson.net/,64,False,670627fde88879333ce6f8bc,Mr. Brent Duffy,charlespetty@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-16,0,Machine Learning
670627fee88879333ce701e7,React,React for Beginners,https://www.cameron.net/,77,True,670627fde88879333ce6f8bd,Joseph Wilson,rogertaylor@example.net,employee,IT,Junior IT Engineer,2024-08-16,0,React
670627fee88879333ce701e8,Node.js,Intro to Node.js,https://www.keller.com/,82,False,670627fde88879333ce6f8bd,Joseph Wilson,rogertaylor@example.net,employee,IT,Junior IT Engineer,2024-08-16,0,Node.js
670627fee88879333ce701e9,MongoDB,MongoDB Basics,https://www.brown.net/,80,False,670627fde88879333ce6f8bd,Joseph Wilson,rogertaylor@example.net,employee,IT,Junior IT Engineer,2024-08-16,0,MongoDB
670627fee88879333ce701ea,React,React for Beginners,https://www.price.com/,94,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,React
670627fee88879333ce701eb,React,Advanced React,http://roberts.info/,75,True,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,React
670627fee88879333ce701ec,React,React with Redux,https://valdez.net/,90,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,React
670627fee88879333ce701ed,Node.js,Intro to Node.js,https://www.kelly-webb.com/,50,True,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,Node.js
670627fee88879333ce701ee,Node.js,Advanced Node.js,https://www.anderson.com/,78,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,Node.js
670627fee88879333ce701ef,Node.js,Node.js with Express,https://smith.org/,86,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,Node.js
670627fee88879333ce701f0,MongoDB,MongoDB Basics,http://singleton.biz/,61,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,MongoDB
670627fee88879333ce701f1,MongoDB,MongoDB for Developers,http://robinson.net/,58,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,MongoDB
670627fee88879333ce701f2,MongoDB,Data Modeling with MongoDB,https://spence-king.com/,76,False,670627fde88879333ce6f8be,Dr. Nichole King,owall@example.com,admin,IT,Senior IT Engineer,2024-04-14,1,MongoDB
670627fee88879333ce701f3,Python,Intro to Python,https://lynch-murray.info/,66,True,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Python
670627fee88879333ce701f4,Python,Advanced Python,https://www.brooks-moran.com/,59,True,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Python
670627fee88879333ce701f5,Python,Data Science with Python,http://jarvis.biz/,83,False,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Python
670627fee88879333ce701f6,Data Engineering,Data Engineering Bootcamp,http://crane.org/,79,False,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Data Engineering
670627fee88879333ce701f7,Data Engineering,Building Data Pipelines,http://burns.info/,83,True,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Data Engineering
670627fee88879333ce701f8,Data Engineering,ETL with Python,https://miller.com/,81,False,670627fde88879333ce6f8bf,Andrea Rose,ecombs@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-13,1,Data Engineering
